Game_Id,Player_Id,Team_Id,Game_Rating,SA,GA,SV,SV_percent,TOI,PIM
36929,611,2545,0,0,0,0,.00nan,0,0
36929,5713,775,75,41,3,38,.927,3588000,0
36929,67531,775,0,0,0,0,.00nan,0,0
36931,48187,1503,79,10,0,10,1000,3600000,0
36931,48332,1503,0,0,0,0,.00nan,0,0
36931,54801,772,61,21,2,19,.905,3600000,0
36931,58436,772,0,0,0,0,.00nan,0,0
36933,125,774,62,22,2,20,.909,3600000,0
36933,6901,773,75,33,3,30,.909,3544000,0
36933,60604,773,0,0,0,0,.00nan,0,0
36933,134205,774,0,0,0,0,.00nan,0,0
36935,4297,767,0,0,0,0,.00nan,0,0
36935,17346,4924,0,0,0,0,.00nan,0,0
36935,30764,4924,71,42,4,38,.905,3600000,0
36935,48499,767,72,27,2,25,.926,3600000,0
36937,26069,2197,0,0,0,0,.00nan,0,0
36937,41794,760,37,32,6,26,.813,3600000,0
36937,48005,2197,72,21,1,20,.952,3600000,0
36937,60482,760,0,0,0,0,.00nan,0,0
36939,7112,768,0,0,0,0,.00nan,0,0
36939,16186,911,24,28,6,22,.786,3600000,0
36939,17046,768,72,37,3,34,.919,3600000,0
36939,65098,911,0,0,0,0,.00nan,0,0
36941,17526,2199,66,31,3,28,.903,3900000,0
36941,48097,2199,0,0,0,0,.00nan,0,0
36941,61989,4923,70,33,3,30,.909,3900000,0
36941,62226,4923,0,0,0,0,.00nan,0,0
36943,557,746,0,0,0,0,.00nan,0,0
36943,21705,764,59,35,5,30,.857,3600000,0
36943,26220,764,0,0,0,0,.00nan,0,0
36943,60993,746,47,26,4,22,.846,3600000,0
36945,26020,3721,0,0,0,0,.00nan,0,0
36945,48234,3721,51,23,3,20,.870,3600000,0
36945,48472,1093,36,33,6,27,.818,3578000,0
36945,62252,1093,0,0,0,0,.00nan,0,0
36947,3208,766,0,0,0,0,.00nan,0,0
36947,26039,3913,60,28,3,25,.893,3600000,0
36947,29022,3913,0,0,0,0,.00nan,0,0
36947,31487,766,86,28,1,27,.964,3600000,0
36949,4277,758,81,30,1,29,.967,3600000,0
36949,21637,762,72,27,2,25,.926,3599000,0
36949,30194,758,0,0,0,0,.00nan,0,0
36949,62285,762,0,0,0,0,.00nan,0,0
36951,870,755,0,0,0,0,.00nan,0,0
36951,40870,750,62,18,1,17,.944,3565000,0
36951,47669,755,100,34,0,34,1000,3600000,0
36951,66017,750,0,0,0,0,.00nan,0,0
36953,16186,911,0,0,0,0,.00nan,0,0
36953,17346,4924,80,23,1,22,.957,3900000,0
36953,30764,4924,0,0,0,0,.00nan,0,0
36953,65098,911,100,35,1,34,.971,3900000,0
36955,557,746,47,21,3,18,.857,3600000,0
36955,26039,3913,0,0,0,0,.00nan,0,0
36955,29022,3913,38,26,4,22,.846,3600000,0
36955,60993,746,0,0,0,0,.00nan,0,0
36957,870,755,0,0,0,0,.00nan,0,0
36957,47669,755,56,28,3,25,.893,3600000,0
36957,48472,1093,0,0,0,0,.00nan,0,0
36957,62252,1093,88,35,2,33,.943,3600000,0
36959,5713,775,0,0,0,0,.00nan,0,0
36959,47785,769,0,0,0,0,.00nan,0,0
36959,66264,769,92,26,1,25,.962,3600000,0
36959,67531,775,67,32,3,29,.906,3576000,0
36961,26020,3721,98,35,1,34,.971,3600000,0
36961,48187,1503,0,0,0,0,.00nan,0,0
36961,48234,3721,0,0,0,0,.00nan,0,0
36961,48332,1503,26,22,6,16,.727,3600000,0
36963,132,4923,0,0,0,0,.00nan,0,0
36963,17526,2199,0,0,0,0,.00nan,0,0
36963,48097,2199,55,18,2,16,.889,3600000,0
36963,62226,4923,52,28,3,25,.893,3581000,0
36965,277,2545,0,0,0,0,.00nan,0,0
36965,611,2545,77,37,3,34,.919,3716000,0
36965,40870,750,0,0,0,0,.00nan,0,0
36965,66017,750,73,35,4,31,.886,3716000,0
36967,125,774,0,0,0,0,.00nan,0,0
36967,41794,760,61,7,0,7,1000,1185000,0
36967,60482,760,53,24,4,20,.833,2338000,0
36967,134205,774,70,28,2,26,.929,3600000,0
36969,3208,766,78,32,1,31,.969,3600000,0
36969,21637,762,0,0,0,0,.00nan,0,0
36969,31487,766,0,0,0,0,.00nan,0,0
36969,62285,762,66,31,2,29,.935,3581000,0
36971,4277,758,0,0,0,0,.00nan,0,0
36971,4297,767,72,32,2,30,.938,3600000,0
36971,30194,758,63,28,3,25,.893,3578000,0
36971,48499,767,0,0,0,0,.00nan,0,0
36973,6901,773,0,0,0,0,.00nan,0,0
36973,7112,768,57,37,5,32,.865,3600000,0
36973,17046,768,0,0,0,0,.00nan,0,0
36973,60604,773,96,29,1,28,.966,3600000,0
36975,47897,759,53,25,4,21,.840,3600000,0
36975,48564,759,0,0,0,0,.00nan,0,0
36975,54801,772,0,0,0,0,.00nan,0,0
36975,58436,772,100,31,0,31,1000,3600000,0
36977,21705,764,82,27,2,25,.926,3600000,0
36977,26069,2197,82,40,3,37,.925,3581000,0
36977,26220,764,0,0,0,0,.00nan,0,0
36977,48005,2197,0,0,0,0,.00nan,0,0
36979,17526,2199,66,24,2,22,.917,3600000,0
36979,47785,769,65,33,4,29,.879,3518000,0
36979,48097,2199,0,0,0,0,.00nan,0,0
36979,66264,769,0,0,0,0,.00nan,0,0
36981,132,4923,63,31,3,28,.903,3587000,0
36981,41794,760,51,14,2,12,.857,3600000,0
36981,60482,760,0,0,0,0,.00nan,0,0
36981,62226,4923,0,0,0,0,.00nan,0,0
36983,21637,762,71,20,1,19,.950,3600000,0
36983,26069,2197,0,0,0,0,.00nan,0,0
36983,48005,2197,60,23,3,20,.870,3561000,0
36983,62285,762,0,0,0,0,.00nan,0,0
36985,125,774,0,0,0,0,.00nan,0,0
36985,277,2545,43,23,4,19,.826,3752000,0
36985,611,2545,0,0,0,0,.00nan,0,0
36985,134205,774,52,37,5,32,.865,3752000,0
36987,7112,768,0,0,0,0,.00nan,0,0
36987,17046,768,52,24,2,22,.917,3888000,0
36987,26020,3721,0,0,0,0,.00nan,0,0
36987,48234,3721,72,25,1,24,.960,3888000,0
36989,21705,764,0,0,0,0,.00nan,0,0
36989,26220,764,68,16,1,15,.938,3600000,0
36989,48472,1093,33,17,4,13,.765,1075000,0
36989,62252,1093,36,19,4,15,.789,2525000,0
36991,4277,758,78,29,2,27,.931,3600000,0
36991,26039,3913,0,0,0,0,.00nan,0,0
36991,29022,3913,53,28,3,25,.893,3600000,0
36991,30194,758,0,0,0,0,.00nan,0,0
36993,16186,911,0,0,0,0,.00nan,0,0
36993,17346,4924,0,0,0,0,.00nan,0,0
36993,30764,4924,100,43,2,41,.953,3900000,0
36993,65098,911,93,42,2,40,.952,3900000,0
36995,870,755,0,0,0,0,.00nan,0,0
36995,3208,766,0,0,0,0,.00nan,0,0
36995,31487,766,85,18,0,18,1000,3600000,0
36995,47669,755,61,38,4,34,.895,3600000,0
36997,4297,767,0,0,0,0,.00nan,0,0
36997,47897,759,0,0,0,0,.00nan,0,0
36997,48499,767,71,25,2,23,.920,3600000,0
36997,48564,759,71,32,3,29,.906,3553000,0
36999,40870,750,100,19,0,19,1000,3600000,0
36999,48187,1503,0,0,0,0,.00nan,0,0
36999,48332,1503,86,37,2,35,.946,3569000,0
36999,66017,750,0,0,0,0,.00nan,0,0
37001,557,746,81,27,2,25,.926,3574000,0
37001,54801,772,0,0,0,0,.00nan,0,0
37001,58436,772,73,22,1,21,.955,3600000,0
37001,60993,746,0,0,0,0,.00nan,0,0
37003,5713,775,61,31,3,28,.903,3879000,0
37003,6901,773,77,34,3,31,.912,3900000,0
37003,60604,773,0,0,0,0,.00nan,0,0
37003,67531,775,0,0,0,0,.00nan,0,0
37005,4297,767,59,37,4,33,.892,3900000,0
37005,6901,773,0,0,0,0,.00nan,0,0
37005,48499,767,0,0,0,0,.00nan,0,0
37005,60604,773,52,25,4,21,.840,3900000,0
37007,21705,764,61,21,2,19,.905,3600000,0
37007,26069,2197,91,26,1,25,.962,3600000,0
37007,26220,764,0,0,0,0,.00nan,0,0
37007,48005,2197,0,0,0,0,.00nan,0,0
37009,3208,766,0,0,0,0,.00nan,0,0
37009,17346,4924,81,38,3,35,.921,3600000,0
37009,30764,4924,0,0,0,0,.00nan,0,0
37009,31487,766,90,31,2,29,.935,3600000,0
37011,277,2545,0,0,0,0,.00nan,0,0
37011,611,2545,95,24,0,24,1000,3600000,0
37011,870,755,58,42,5,37,.881,3600000,0
37011,47669,755,0,0,0,0,.00nan,0,0
37013,125,774,49,19,3,16,.842,3600000,0
37013,41794,760,0,0,0,0,.00nan,0,0
37013,60482,760,52,37,5,32,.865,3576000,0
37013,134205,774,0,0,0,0,.00nan,0,0
37015,17526,2199,0,0,0,0,.00nan,0,0
37015,48097,2199,69,23,2,21,.913,3600000,0
37015,54801,772,70,50,5,45,.900,3600000,0
37015,58436,772,0,0,0,0,.00nan,0,0
37017,132,4923,0,0,0,0,.00nan,0,0
37017,4277,758,0,0,0,0,.00nan,0,0
37017,30194,758,90,31,1,30,.968,3600000,0
37017,62226,4923,84,31,2,29,.935,3543000,0
37019,26039,3913,55,28,3,25,.893,3600000,0
37019,29022,3913,0,0,0,0,.00nan,0,0
37019,47897,759,28,23,5,18,.783,3513000,0
37019,48564,759,0,0,0,0,.00nan,0,0
37021,47785,769,0,0,0,0,.00nan,0,0
37021,48187,1503,70,16,1,15,.938,3600000,0
37021,48332,1503,0,0,0,0,.00nan,0,0
37021,66264,769,82,31,2,29,.935,3600000,0
37023,7112,768,79,27,3,24,.889,3900000,0
37023,17046,768,0,0,0,0,.00nan,0,0
37023,40870,750,62,22,3,19,.864,3900000,0
37023,66017,750,0,0,0,0,.00nan,0,0
37025,16186,911,49,26,3,23,.885,3565000,0
37025,21637,762,0,0,0,0,.00nan,0,0
37025,62285,762,74,29,2,27,.931,3600000,0
37025,65098,911,0,0,0,0,.00nan,0,0
37027,557,746,0,0,0,0,.00nan,0,0
37027,48472,1093,72,26,2,24,.923,3900000,0
37027,60993,746,84,36,2,34,.944,3900000,0
37027,62252,1093,0,0,0,0,.00nan,0,0
37029,5713,775,0,0,0,0,.00nan,0,0
37029,26020,3721,82,25,1,24,.960,3600000,0
37029,48234,3721,0,0,0,0,.00nan,0,0
37029,67531,775,55,30,3,27,.900,3547000,0
37031,277,2545,0,0,0,0,.00nan,0,0
37031,557,746,0,0,0,0,.00nan,0,0
37031,611,2545,30,27,6,21,.778,3600000,0
37031,60993,746,54,24,3,21,.875,3600000,0
37033,40870,750,0,0,0,0,.00nan,0,0
37033,48472,1093,0,0,0,0,.00nan,0,0
37033,62252,1093,49,32,4,28,.875,3600000,0
37033,66017,750,100,30,0,30,1000,3600000,0
37035,17346,4924,0,0,0,0,.00nan,0,0
37035,26039,3913,96,43,2,41,.953,3600000,0
37035,29022,3913,0,0,0,0,.00nan,0,0
37035,30764,4924,66,35,3,32,.914,3546000,0
37037,125,774,72,29,3,26,.897,3600000,0
37037,21705,764,0,0,0,0,.00nan,0,0
37037,26220,764,51,28,4,24,.857,3600000,0
37037,134205,774,0,0,0,0,.00nan,0,0
37039,5713,775,65,31,4,27,.871,3552000,0
37039,41794,760,69,29,3,26,.897,3600000,0
37039,60482,760,0,0,0,0,.00nan,0,0
37039,67531,775,0,0,0,0,.00nan,0,0
37041,26020,3721,0,0,0,0,.00nan,0,0
37041,26069,2197,0,0,0,0,.00nan,0,0
37041,48005,2197,97,29,0,29,1000,3900000,0
37041,48234,3721,88,14,0,14,1000,3900000,0
37043,870,755,85,35,2,33,.943,3600000,0
37043,16186,911,0,0,0,0,.00nan,0,0
37043,47669,755,0,0,0,0,.00nan,0,0
37043,65098,911,86,43,3,40,.930,3543000,0
37045,4277,758,83,32,1,31,.969,3900000,0
37045,30194,758,0,0,0,0,.00nan,0,0
37045,48187,1503,0,0,0,0,.00nan,0,0
37045,48332,1503,94,32,1,31,.969,3900000,0
37047,132,4923,96,34,1,33,.971,3600000,0
37047,6901,773,72,24,2,22,.917,3580000,0
37047,60604,773,0,0,0,0,.00nan,0,0
37047,62226,4923,0,0,0,0,.00nan,0,0
37049,17526,2199,93,15,0,15,1000,3600000,0
37049,21637,762,67,23,2,21,.913,3587000,0
37049,48097,2199,0,0,0,0,.00nan,0,0
37049,62285,762,0,0,0,0,.00nan,0,0
37051,3208,766,0,0,0,0,.00nan,0,0
37051,7112,768,0,0,0,0,.00nan,0,0
37051,17046,768,100,27,0,27,1000,3600000,0
37051,31487,766,60,28,4,24,.857,3600000,0
37053,4297,767,0,0,0,0,.00nan,0,0
37053,48499,767,100,30,0,30,1000,3600000,0
37053,54801,772,55,26,3,23,.885,3600000,0
37053,58436,772,0,0,0,0,.00nan,0,0
37055,47785,769,61,20,2,18,.900,3708000,0
37055,47897,759,0,0,0,0,.00nan,0,0
37055,48564,759,94,41,3,38,.927,3708000,0
37055,66264,769,0,0,0,0,.00nan,0,0
37057,4297,767,0,0,0,0,.00nan,0,0
37057,5713,775,0,0,0,0,.00nan,0,0
37057,48499,767,65,34,3,31,.912,3900000,0
37057,67531,775,65,24,3,21,.875,3900000,0
37059,48472,1093,25,31,6,25,.806,2743000,0
37059,54801,772,0,0,0,0,.00nan,0,0
37059,58436,772,68,24,2,22,.917,3600000,0
37059,62252,1093,50,9,1,8,.889,857000,0
37061,870,755,0,0,0,0,.00nan,0,0
37061,41794,760,0,0,0,0,.00nan,0,0
37061,47669,755,70,37,3,34,.919,3600000,0
37061,60482,760,75,30,2,28,.933,3600000,0
37063,6901,773,0,0,0,0,.00nan,0,0
37063,21705,764,70,28,2,26,.929,3600000,0
37063,26220,764,0,0,0,0,.00nan,0,0
37063,60604,773,55,31,4,27,.871,3513000,0
37065,125,774,0,0,0,0,.00nan,0,0
37065,17526,2199,65,27,2,25,.926,3600000,0
37065,48097,2199,0,0,0,0,.00nan,0,0
37065,134205,774,61,37,5,32,.865,3600000,0
37067,26020,3721,0,0,0,0,.00nan,0,0
37067,40870,750,0,0,0,0,.00nan,0,0
37067,48234,3721,100,40,1,39,.975,3900000,0
37067,66017,750,79,23,1,22,.957,3900000,0
37069,132,4923,0,0,0,0,.00nan,0,0
37069,26069,2197,0,0,0,0,.00nan,0,0
37069,48005,2197,100,27,0,27,1000,3600000,0
37069,62226,4923,70,35,3,32,.914,3600000,0
37071,557,746,100,32,0,32,1000,3600000,0
37071,21637,762,0,0,0,0,.00nan,0,0
37071,60993,746,0,0,0,0,.00nan,0,0
37071,62285,762,49,25,4,21,.840,3600000,0
37073,17346,4924,61,29,3,26,.897,3569000,0
37073,30764,4924,0,0,0,0,.00nan,0,0
37073,47897,759,77,30,2,28,.933,3600000,0
37073,48564,759,0,0,0,0,.00nan,0,0
37075,3208,766,71,33,3,30,.909,3572000,0
37075,4277,758,0,0,0,0,.00nan,0,0
37075,30194,758,92,27,1,26,.963,3600000,0
37075,31487,766,0,0,0,0,.00nan,0,0
37077,7112,768,0,0,0,0,.00nan,0,0
37077,16186,911,97,26,0,26,1000,3600000,0
37077,17046,768,32,26,5,21,.808,3600000,0
37077,65098,911,0,0,0,0,.00nan,0,0
37079,277,2545,48,25,4,21,.840,3575000,0
37079,611,2545,0,0,0,0,.00nan,0,0
37079,26039,3913,0,0,0,0,.00nan,0,0
37079,29022,3913,74,42,3,39,.929,3600000,0
37081,47785,769,0,0,0,0,.00nan,0,0
37081,48187,1503,79,33,2,31,.939,3600000,0
37081,48332,1503,0,0,0,0,.00nan,0,0
37081,66264,769,60,27,3,24,.889,3574000,0
37083,41794,760,44,29,5,24,.828,3600000,0
37083,47785,769,100,31,0,31,1000,3600000,0
37083,60482,760,0,0,0,0,.00nan,0,0
37083,66264,769,0,0,0,0,.00nan,0,0
37085,21637,762,41,34,5,29,.853,3600000,0
37085,54801,772,39,23,4,19,.826,3600000,0
37085,58436,772,0,0,0,0,.00nan,0,0
37085,62285,762,0,0,0,0,.00nan,0,0
37087,4277,758,90,29,2,27,.931,3900000,0
37087,26020,3721,86,30,2,28,.933,3900000,0
37087,30194,758,0,0,0,0,.00nan,0,0
37087,48234,3721,0,0,0,0,.00nan,0,0
37089,26039,3913,90,38,2,36,.947,3600000,0
37089,26069,2197,53,10,1,9,.900,1105000,0
37089,29022,3913,0,0,0,0,.00nan,0,0
37089,48005,2197,19,25,6,19,.760,2495000,0
37091,277,2545,0,0,0,0,.00nan,0,0
37091,611,2545,71,23,1,22,.957,3900000,0
37091,48472,1093,0,0,0,0,.00nan,0,0
37091,62252,1093,95,31,1,30,.968,3900000,0
37093,870,755,0,0,0,0,.00nan,0,0
37093,40870,750,55,11,1,10,.909,3600000,0
37093,47669,755,75,41,3,38,.927,3563000,0
37093,66017,750,0,0,0,0,.00nan,0,0
37095,17346,4924,0,0,0,0,.00nan,0,0
37095,17526,2199,71,31,3,28,.903,3568000,0
37095,30764,4924,65,21,1,20,.952,3600000,0
37095,48097,2199,0,0,0,0,.00nan,0,0
37097,21705,764,78,33,2,31,.939,3600000,0
37097,26220,764,0,0,0,0,.00nan,0,0
37097,48187,1503,0,0,0,0,.00nan,0,0
37097,48332,1503,55,25,3,22,.880,3600000,0
37099,7112,768,0,0,0,0,.00nan,0,0
37099,17046,768,97,21,1,20,.952,3900000,0
37099,47897,759,0,0,0,0,.00nan,0,0
37099,48564,759,97,37,1,36,.973,3900000,0
37101,4297,767,0,0,0,0,.00nan,0,0
37101,5713,775,75,27,3,24,.889,3654000,0
37101,48499,767,70,41,4,37,.902,3654000,0
37101,67531,775,0,0,0,0,.00nan,0,0
37103,125,774,48,25,4,21,.840,3600000,0
37103,6901,773,27,25,6,19,.760,2349000,0
37103,60604,773,44,6,1,5,.833,1251000,0
37103,134205,774,0,0,0,0,.00nan,0,0
37105,557,746,76,40,4,36,.900,3600000,0
37105,3208,766,0,0,0,0,.00nan,0,0
37105,31487,766,71,22,1,21,.955,3600000,0
37105,60993,746,0,0,0,0,.00nan,0,0
37107,132,4923,52,33,5,28,.848,3545000,0
37107,16186,911,63,33,4,29,.879,3600000,0
37107,62226,4923,0,0,0,0,.00nan,0,0
37107,65098,911,0,0,0,0,.00nan,0,0
37108,4467,585,61,32,4,28,.875,3600000,0
37108,26660,585,0,0,0,0,.00nan,0,0
37108,47751,580,95,34,1,33,.971,3600000,0
37108,52468,580,0,0,0,0,.00nan,0,0
37109,7442,1931,0,0,0,0,.00nan,0,0
37109,11446,2187,0,0,0,0,.00nan,0,0
37109,12590,2187,87,30,1,29,.967,3600000,0
37109,15325,1931,76,41,4,37,.902,3600000,0
37110,9495,563,0,0,0,0,.00nan,0,0
37110,26132,563,76,34,3,31,.912,3600000,0
37110,34500,586,35,33,6,27,.818,3132000,0
37110,54631,586,42,7,2,5,.714,468000,0
37111,4756,582,61,40,6,34,.850,3536000,0
37111,5717,582,0,0,0,0,.00nan,0,0
37111,26544,1927,75,44,4,40,.909,3600000,0
37111,55109,1927,0,0,0,0,.00nan,0,0
37112,10577,1922,69,22,1,21,.955,2406000,0
37112,20692,1925,0,0,0,0,.00nan,0,0
37112,49317,1922,25,19,5,14,.737,1194000,0
37112,54593,1925,61,25,3,22,.880,3600000,0
37113,6154,584,29,24,5,19,.792,3600000,0
37113,20653,1928,0,0,0,0,.00nan,0,0
37113,31011,1928,100,41,2,39,.951,3600000,0
37113,32108,584,0,0,0,0,.00nan,0,0
37114,10577,1922,0,0,0,0,.00nan,0,0
37114,20653,1928,49,20,3,17,.850,3582000,0
37114,31011,1928,0,0,0,0,.00nan,0,0
37114,49317,1922,99,46,2,44,.957,3600000,0
37115,4756,582,0,0,0,0,.00nan,0,0
37115,5717,582,95,21,0,21,1000,3600000,0
37115,11446,2187,86,40,1,39,.975,3587000,0
37115,12590,2187,0,0,0,0,.00nan,0,0
37116,4467,585,44,23,4,19,.826,3567000,0
37116,20692,1925,83,33,2,31,.939,3600000,0
37116,26660,585,0,0,0,0,.00nan,0,0
37116,54593,1925,0,0,0,0,.00nan,0,0
37117,6154,584,0,0,0,0,.00nan,0,0
37117,26544,1927,96,28,1,27,.964,3600000,0
37117,32108,584,58,20,2,18,.900,3569000,0
37117,55109,1927,0,0,0,0,.00nan,0,0
37118,7442,1931,74,32,3,29,.906,3756000,0
37118,9495,563,100,46,2,44,.957,3756000,0
37118,15325,1931,0,0,0,0,.00nan,0,0
37118,26132,563,0,0,0,0,.00nan,0,0
37119,21077,1934,56,21,2,19,.905,3600000,0
37119,47751,580,41,47,7,40,.851,3600000,0
37119,52468,580,0,0,0,0,.00nan,0,0
37119,54625,1934,0,0,0,0,.00nan,0,0
37120,21077,1934,53,34,5,29,.853,3520000,0
37120,34500,586,0,0,0,0,.00nan,0,0
37120,54625,1934,0,0,0,0,.00nan,0,0
37120,54631,586,78,44,3,41,.932,3600000,0
37121,10577,1922,83,33,2,31,.939,3600000,0
37121,26544,1927,69,37,3,34,.919,3557000,0
37121,49317,1922,0,0,0,0,.00nan,0,0
37121,55109,1927,0,0,0,0,.00nan,0,0
37122,20653,1928,0,0,0,0,.00nan,0,0
37122,21077,1934,66,27,3,24,.889,3600000,0
37122,31011,1928,55,34,5,29,.853,3600000,0
37122,54625,1934,0,0,0,0,.00nan,0,0
37123,9495,563,37,23,5,18,.783,3590000,0
37123,20653,1928,80,41,3,38,.927,3600000,0
37123,26132,563,0,0,0,0,.00nan,0,0
37123,31011,1928,0,0,0,0,.00nan,0,0
37124,7442,1931,0,0,0,0,.00nan,0,0
37124,15325,1931,66,51,4,47,.922,3900000,0
37124,26544,1927,43,30,4,26,.867,3900000,0
37124,55109,1927,0,0,0,0,.00nan,0,0
37125,4756,582,0,0,0,0,.00nan,0,0
37125,5717,582,47,39,6,33,.846,3600000,0
37125,6154,584,0,0,0,0,.00nan,0,0
37125,32108,584,65,23,2,21,.913,3600000,0
37126,4467,585,81,29,2,27,.931,3600000,0
37126,10577,1922,0,0,0,0,.00nan,0,0
37126,26660,585,0,0,0,0,.00nan,0,0
37126,49317,1922,70,27,3,24,.889,3545000,0
37127,30982,1918,100,31,1,30,.968,3600000,0
37127,32476,1925,0,0,0,0,.00nan,0,0
37127,52467,1918,0,0,0,0,.00nan,0,0
37127,54593,1925,49,31,4,27,.871,3600000,0
37128,9495,563,0,0,0,0,.00nan,0,0
37128,11446,2187,77,27,2,25,.926,3568000,0
37128,12590,2187,0,0,0,0,.00nan,0,0
37128,26132,563,95,24,0,24,1000,3600000,0
37129,20653,1928,0,0,0,0,.00nan,0,0
37129,31011,1928,64,36,4,32,.889,3600000,0
37129,34500,586,87,28,1,27,.964,3600000,0
37129,54631,586,0,0,0,0,.00nan,0,0
37130,6154,584,72,30,2,28,.933,3600000,0
37130,32108,584,0,0,0,0,.00nan,0,0
37130,47751,580,40,23,4,19,.826,3516000,0
37130,52468,580,0,0,0,0,.00nan,0,0
37131,4467,585,0,0,0,0,.00nan,0,0
37131,7442,1931,48,28,4,24,.857,2396000,0
37131,15325,1931,46,12,2,10,.833,1148000,0
37131,26660,585,48,36,5,31,.861,3600000,0
37132,30982,1918,65,34,3,31,.912,3600000,0
37132,32476,1925,53,39,5,34,.872,3600000,0
37132,52467,1918,0,0,0,0,.00nan,0,0
37132,54593,1925,0,0,0,0,.00nan,0,0
37133,4467,585,80,28,2,26,.929,3519000,0
37133,21077,1934,100,29,0,29,1000,3600000,0
37133,26660,585,0,0,0,0,.00nan,0,0
37133,54625,1934,0,0,0,0,.00nan,0,0
37134,6154,584,0,0,0,0,.00nan,0,0
37134,30982,1918,61,28,3,25,.893,3814000,0
37134,32108,584,38,18,4,14,.778,3814000,0
37134,52467,1918,0,0,0,0,.00nan,0,0
37135,26544,1927,48,28,6,22,.786,3557000,0
37135,47751,580,62,35,5,30,.857,3600000,0
37135,52468,580,0,0,0,0,.00nan,0,0
37135,55109,1927,0,0,0,0,.00nan,0,0
37136,6154,584,58,32,4,28,.875,3552000,0
37136,30982,1918,0,0,0,0,.00nan,0,0
37136,32108,584,0,0,0,0,.00nan,0,0
37136,52467,1918,73,25,2,23,.920,3600000,0
37137,4756,582,0,0,0,0,.00nan,0,0
37137,5717,582,66,42,5,37,.881,3600000,0
37137,20653,1928,0,0,0,0,.00nan,0,0
37137,31011,1928,79,24,1,23,.958,3600000,0
37138,11446,2187,0,0,0,0,.00nan,0,0
37138,12590,2187,87,28,1,27,.964,3600000,0
37138,34500,586,75,32,2,30,.938,3548000,0
37138,54631,586,0,0,0,0,.00nan,0,0
37139,4756,582,78,24,1,23,.958,3600000,0
37139,5717,582,0,0,0,0,.00nan,0,0
37139,9495,563,0,0,0,0,.00nan,0,0
37139,26132,563,54,22,2,20,.909,3600000,0
37140,21077,1934,64,23,2,21,.913,3600000,0
37140,26544,1927,56,28,3,25,.893,3600000,0
37140,54625,1934,0,0,0,0,.00nan,0,0
37140,55109,1927,0,0,0,0,.00nan,0,0
37141,30982,1918,70,26,2,24,.923,3600000,0
37141,32476,1925,68,11,0,11,1000,1502000,0
37141,52467,1918,0,0,0,0,.00nan,0,0
37141,54593,1925,28,15,4,11,.733,2085000,0
37142,7442,1931,0,0,0,0,.00nan,0,0
37142,10577,1922,29,19,4,15,.789,3598000,0
37142,15325,1931,72,29,2,27,.931,3600000,0
37142,49317,1922,0,0,0,0,.00nan,0,0
37143,10577,1922,0,0,0,0,.00nan,0,0
37143,11446,2187,51,24,4,20,.833,3600000,0
37143,12590,2187,0,0,0,0,.00nan,0,0
37143,49317,1922,91,35,1,34,.971,3600000,0
37144,9495,563,76,32,2,30,.938,3549000,0
37144,26132,563,0,0,0,0,.00nan,0,0
37144,26544,1927,0,0,0,0,.00nan,0,0
37144,55109,1927,58,12,1,11,.917,3600000,0
37145,7442,1931,68,34,3,31,.912,3600000,0
37145,15325,1931,0,0,0,0,.00nan,0,0
37145,34500,586,0,0,0,0,.00nan,0,0
37145,54631,586,50,30,4,26,.867,3554000,0
37146,6154,584,0,0,0,0,.00nan,0,0
37146,32108,584,45,31,5,26,.839,3600000,0
37146,47751,580,76,26,2,24,.923,3600000,0
37146,52468,580,0,0,0,0,.00nan,0,0
37147,30982,1918,0,0,0,0,.00nan,0,0
37147,32476,1925,0,0,0,0,.00nan,0,0
37147,52467,1918,65,23,2,21,.913,3600000,0
37147,54593,1925,40,29,5,24,.828,3600000,0
37148,4467,585,46,32,5,27,.844,3600000,0
37148,20653,1928,0,0,0,0,.00nan,0,0
37148,26660,585,0,0,0,0,.00nan,0,0
37148,31011,1928,53,27,4,23,.852,3600000,0
37149,10577,1922,30,35,6,29,.829,3169000,0
37149,30982,1918,90,47,3,44,.936,3600000,0
37149,49317,1922,43,4,1,3,.750,431000,0
37149,52467,1918,0,0,0,0,.00nan,0,0
37150,4467,585,69,44,5,39,.886,3600000,0
37150,6154,584,41,25,4,21,.840,3600000,0
37150,26660,585,0,0,0,0,.00nan,0,0
37150,32108,584,0,0,0,0,.00nan,0,0
37151,10577,1922,0,0,0,0,.00nan,0,0
37151,30982,1918,0,0,0,0,.00nan,0,0
37151,49317,1922,74,39,4,35,.897,3600000,0
37151,52467,1918,69,29,3,26,.897,3600000,0
37152,6154,584,96,34,1,33,.971,3600000,0
37152,9495,563,63,39,4,35,.897,3600000,0
37152,26132,563,0,0,0,0,.00nan,0,0
37152,32108,584,0,0,0,0,.00nan,0,0
37153,20653,1928,0,0,0,0,.00nan,0,0
37153,31011,1928,56,18,2,16,.889,3600000,0
37153,32476,1925,0,0,0,0,.00nan,0,0
37153,54593,1925,77,44,4,40,.909,3580000,0
37154,11446,2187,90,23,0,23,1000,3600000,0
37154,16186,2187,0,0,0,0,.00nan,0,0
37154,47751,580,74,27,1,26,.963,3599000,0
37154,52468,580,0,0,0,0,.00nan,0,0
37155,4756,582,0,0,0,0,.00nan,0,0
37155,5717,582,76,41,4,37,.902,3847000,0
37155,21077,1934,42,28,5,23,.821,3854000,0
